"ID";"CIR";"APT";"COMUNE_CODICE";"COMUNE";"DENOMINAZIONE";"TIPOLOGIA";"CATEGORIA";"INDIRIZZO";"FRAZIONE";"CAP";"PROV";"TELEFONO";"TELEFONO2";"FAX";"WEB";"EMAIL";"COORDX";"COORDY";"TOTALE_UNITA";"TOTALE_LETTI";"TOTALE_BAGNI"
19398;"054009C101019398";"4";"054009";"CASTIGLIONE DEL LAGO";"PODERE SAN GIUSEPPE";"Bed & Breakfast";"Bed & Breakfast";"LOC. GIARDINI,41";" ";"06061";"PG";"3335266204";"3335266204";" ";" ";"podere.sangiuseppe@libero.it";11,9493726;43,1572802;2;3;2
19405;"054051C201019405";"10";"054051";"SPOLETO";"IUS 267";"Affittacamere";"Affittacamere";"Via Bazzanese,60";"BAZZANO INFERIORE";"06049";"PG";"3333774183";" ";" ";" ";"bircion.roberto@tiscali.it";12,783949;42,7773997;3;6;0
19407;"055033B501019407";"1";"055033";"AVIGLIANO UMBRO";"CASALE IL CERRO";"Agriturismo";"1 girasole";"Strada della Selva,36";"SANTA RESTITUTA";"05022";"TR";"335349678";" ";" ";" ";"mariocarita@virgilio.it";12,429611;42,6517890363669;1;4;2
19409;"054001B501019409";"2";"054001";"ASSISI";"IL CASALE DI MONICA";"Agriturismo";"2 girasoli";"Via Fausta Casolini,5";" ";"06081";"PG";"0758041039";"3280573642";" ";"www.ilcasaledimonica.it";"agriturismoilcasaledimonica@gmail.com";12,5996843;43,0463623;8;30;16
19410;"054001B403019410";"2";"054001";"ASSISI";"SWEET HOME di Lipartiti Francesco";"Affittacamere";"Affittacamere";"Via della Giunchiglia,17";" ";"06081";"PG";"3932775041";" ";" ";" ";"francesco.lipartiti@libero.it";12,626026;43,065508;2;4;2
19411;"054001C101019411";"2";"054001";"ASSISI";"B&B AL TEATRO ROMANO ";"Bed & Breakfast";"Bed & Breakfast";"Vicolo Bovi,1";" ";"06081";"PG";"075812725";"3337569661";" ";" ";"giuseppefederici96@gmail.com";12,61876;43,0706393;1;3;1
19412;"054026B404019412";"4";"054026";"MAGIONE";"CM CASA MIA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via della  Cava,12";"SAN FELICIANO";"06063";"PG";"3394692573";" ";" ";"https://www.cmcasamia.com";"cmcasamia@centumbrie.com";12,1686035467052;43,1220295812505;5;44;23
19413;"055023A101019413";"8";"055023";"ORVIETO";"HOTEL OASI DEI DISCEPOLI";"Albergo";"3 stelle";"Via Piave,9";" ";"05018";"TR";"0763342754";" ";" ";" ";"oasideidiscepoli.orvieto@gmail.com";12,094075;42,724945;71;131;71
19414;"054028C202019414";"12";"054028";"MASSA MARTANA";"L'ABBRACCIO VERDE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo San Valentino,123";" ";"06056";"PG";"3409482415";" ";" ";"www.labbraccioverde.it";"lauracavalletti1974@gmail.com";12,5427663;42,7783926;1;4;1
19419;"054004B501019419";"6";"054004";"BEVAGNA";"IL POGGIO DEI PETTIROSSI";"Agriturismo";"5 girasoli";"Via del Poggio,1";" ";"06036";"PG";"0742361104";" ";" ";"www.ilpoggiodeipettirossi.it";"info@ilpoggiodeipettirossi.it";12,5941749;42,92484;15;30;22
19421;"054024C201019421";"7";"054024";"GUBBIO";"DIMORA IGUVIUM";"Affittacamere";"Affittacamere";"Largo Vescovado,6";" ";"06024";"PG";"3406339917";" ";" ";" ";"fabriziamar06@gmail.com";12,5809619;43,3525202;3;6;3
19428;"054030A101019428";"6";"054030";"MONTEFALCO";"PALAZZO BONTADOSI HOTEL & SPA";"Albergo";"4 stelle";"Piazza del Comune,19";" ";"06036";"PG";"0742379357";" ";" ";"www.hotelbontadosi.it";"info@hotelbontadosi.it";12,6526172;42,8934571;12;24;12
19430;"054030B702019430";"6";"054030";"MONTEFALCO";"OASI LA STELLA";"Casa religiosa di ospitalita";"Casa religiosa di ospitalita'";"Madonna della Stella";"SAN LUCA";"06036";"PG";"0742399032";"3463231518";" ";" ";"sanlivio@libero.it";12,6816248;42,8568751;28;50;22
19431;"054024B501019431";"7";"054024";"GUBBIO";"AGRIVIP LA CONTESSA";"Agriturismo";"2 girasoli";"San Bartolomeo di Burano,48";"SAN BARTOLOMEO";"06024";"PG";"3394788516";" ";" ";" ";"carlo.tognoloni@gmail.com";12,5933236;43,4229811;5;8;6
19433;"054022C202019433";"6";"054022";"GUALDO CATTANEO";"LA PIAZZETTA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Piazza della Repubblica,4";"SARAGANO";"06035";"PG";"074298744";"3497912562";" ";" ";"raffaeleappolloni694@gmail.com";12,5561934;42,9120496;1;6;2
19438;"054051C101019438";"10";"054051";"SPOLETO";"VILLA MASSACCESI";"Bed & Breakfast";"Bed & Breakfast";"Via XVII Settembre,13";" ";"06049";"PG";"074348015";"3429385405";" ";"www.villamassaccesi.it";"info@villamassaccesi.it";12,7390391;42,7432633;1;3;0
19444;"054024B501019444";"7";"054024";"GUBBIO";"FATTORIA GLI ALLORI";"Fattoria didattica con pernottamento";"Fattoria didattica";"FRAZ.  Santa Cristina,26";"SANTA CRISTINA";"06024";"PG";"3339995586";" ";" ";"www.fattoriagliallori.com";"fattoriagliallori@gmail.com";12,549367;43,318884;3;6;2
19445;"054058B501019445";"3";"054058";"VALLO DI NERA";"CAMPAGNA IN COMPAGNIA";"Agriturismo";"1 girasole";"Via Della Fonte,1";"MEGGIANO";"06040";"PG";"3293923102";" ";" ";"www.campagnaincompagnia.it";"info@campagnaincompagnia.it";12,8637665;42,8006559;1;5;1
19449;"054009C101019449";"4";"054009";"CASTIGLIONE DEL LAGO";"B&B CASA LAURETANA";"Bed & Breakfast";"Bed & Breakfast";"VIA GIORGI,5";"PETRIGNANO DEL LAGO";"06060";"PG";"3387212390";" ";" ";"www.casalauretana.com";"barbara.kollmann63@gmail.com";11,9487152;43,1400214;3;4;0
19452;"054009C202019452";"4";"054009";"CASTIGLIONE DEL LAGO";"CASALE UMBRO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC POGGI -  RENGONE,1";"VILLASTRADA";"06061";"PG";"337339797";"3714593136";" ";"www.casaleumbro.it";"liliana.monica49@gmail.com";12,0012438445407;43,0430180144426;2;7;4
19461;"054002C201019461";"2";"054002";"BASTIA";"CASA DI LILLI di Stella Luciano";"Affittacamere";"Affittacamere";"Via San Francesco,13";" ";"06083";"PG";"335 5892614";" ";" ";" ";"stella.luciano@alice.it";12,5546224;43,0646518;3;6;0
19463;"055023B404019463";"8";"055023";"ORVIETO";"CASA ANGOLO DELLE ROSE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Dora Riparia,1";" ";"05018";"TR";"340 7051481";" ";" ";" ";"annaritaserranti@gmail.com";12,0980124;42,726299;1;8;2
19465;"055012C201019465";"11";"055012";"FERENTILLO";"VILLA MUNA";"Affittacamere";"Affittacamere";"Via Case Sparse,7";"COLLI";"05034";"TR";"3487155041";" ";" ";" ";"villamuna@virgilio.it";12,7393692;42,6212233;6;12;6
19475;"054026C202019475";"4";"054026";"MAGIONE";"GENIUS APARTMENTS";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA DEI ROMANI,21";" ";"06063";"PG";"3342017013";" ";" ";" ";"geniusapartments@gmail.com";12,1877933;43,1117345;2;7;2
19478;"054007A101019478";"3";"054007";"CASCIA";"HOTEL G.A.N.S  di Aramini Nicolas";"Albergo";"1 stella";"Via Tranquillo Graziani,10/A";" ";"06043";"PG";"3398856382";"0743795006";" ";"www.ganscascia.it";"info@ganscascia.it";13,0227673;42,7214278;11;20;11
19483;"055023C202019483";"8";"055023";"ORVIETO";"CASA VACANZE SANT'ANGELO LA STELLA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Piazza Sant'Angelo,1A";" ";"05018";"TR";"0763 340785";"388 9787246";" ";" ";" ";12,1147353;42,7186638;1;4;1
19484;"054012B407019484";"4";"054012";"CITTA' DELLA PIEVE";"B&B CHEZ NOUS";"Bed & Breakfast";"Bed & Breakfast";"VIA GARIBALDI,21";" ";"06062";"PG";"3485190258";" ";" ";"www.casavacanzecheznous.it";"booking@casavacanzecheznous.it";12,001981;42,9516157;2;6;2
19487;"054056C202019487";"5";"054056";"UMBERTIDE";"L'USIGNOLO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA CASE SPARSE,52/A";"PIERANTONIO";"06019";"PG";"075/9414240";"3663072788";" ";" ";"info@casavacanzelusignolo.com";12,3465807;43,298281;1;4;2
19488;"054024C201019488";"7";"054024";"GUBBIO";"CIVICO 10";"Affittacamere";"Affittacamere";" Via del Camignano,10";" ";"06024";"PG";"333 1229144";" ";" ";"www.civico10.it";"info@civico10.it";12,5764971;43,3559747;3;8;3
19495;"054050C201019495";"6";"054050";"SPELLO";"RESIDENZA FRENGUELLI";"Affittacamere";"Affittacamere";"Via Tempio di Diana I,27";" ";"06038";"PG";"3335995100";" ";" ";" ";"residenzafrenguelli@libero.it";12,6724807;42,9885372;3;5;3
19502;"054030B501019502";"6";"054030";"MONTEFALCO";"AGRITURISMO VILLAGGIO GREEN";"Agriturismo";"5 girasoli";"Polzella,35";" ";"06036";"PG";"3382034015";" ";" ";"www.agriturismovillaggiogreen.it";"abrandi@alice.it";12,689962;42,891778;11;15;11
19504;"054024B403019504";"7";"054024";"GUBBIO";"LA SOSTA NAVARRA";"Affittacamere";"Affittacamere";"Piazza Bosone,2/a";" ";"06024";"PG";"3345065054";" ";" ";"www.lasostanavarra.it";"donnavarro.vv@gmail.com";12,5747719;43,3535913;5;11;1
19509;"054015C202019509";"9";"054015";"CORCIANO";"CASA VACANZE BELVEDERE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via B.Ricasoli,1";"SAN MARIANO";"06073";"PG";"360 904145";" ";" ";" ";"paolo.mazzasette@gmail.com";12,29824;43,087293;1;4;1
19511;"054030A102019511";"6";"054030";"MONTEFALCO";"LE STELLINE";"Villaggio-Albergo";"3 stelle";"Madonna della Stella, Alzatura ,9";" ";"06036";"PG";"3483581584";"0742718286";" ";"www.lestellinehotel.it";"info@lestellinehotel.it";12,674006;42,860284;17;34;17
19519;"054040C202019519";"4";"054040";"PIEGARO";"CASA BORONIA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. REFOGLIANO,36/L";" ";"06066";"PG";"3284852917";" ";" ";" ";"clairetange@gmail.com";12,0847998;42,9627001;1;6;2
19520;"054040C202019520";"4";"054040";"PIEGARO";"CASA IL SOGNO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. POLINO ALTO,25/D";" ";"06066";"PG";"3936015301";" ";" ";" ";"domenico@specialumbria.com";12,8444176;42,5834384;1;6;2
19538;"054056B501019538";"5";"054056";"UMBERTIDE";"LE RADICI";"Agriturismo";"3 girasoli";"LOC.RACCHIUSOLE,snc";" ";"06019";"PG";"3405113924";" ";" ";" ";"soc.agr.leradici@gmail.com";12,2787267288356;43,2425168497377;3;12;3
19543;"054024B501019543";"7";"054024";"GUBBIO";"TENUTA DEL COLLE";"Agriturismo";"3 girasoli";"Loc. Colonnata,54";" ";"06024";"PG";"3294273460";" ";" ";" ";"info.tenutadelcolle@gmail.com";12,558400180165;43,2832129447236;8;18;8
19546;"055030C202019546";"8";"055030";"SAN VENANZO";"MOLINO DEI CILIEGI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Rotecastello - Podere il Molino,snc";"ROTECASTELLO";"05010";"TR";"345 6563452";" ";" ";"molinodeiciliegi.com";"g.lemme@studiolemme.it";12,292867;42,878689;2;11;3
19553;"054039C202019553";"9";"054039";"PERUGIA";"IL CORTILE DELLE ROSE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via dei Carpentieri,4/6";"PONTE VALLECEPPI";"06135";"PG";"392 6747220";"333 1638920";" ";" ";"alessandro.palazzetti1@gmail.com";12,4461418;43,108867;2;12;3
19559;"055004B501019559";"1";"055004";"AMELIA";"L'ARTE DEL VERDE";"Agriturismo";"1 girasole";"Strada Amerina,39/A";" ";"05022";"TR";"3336532687";" ";"0744989120";"www.lartedelverde.com";"info@lartedelverde.com";12,4424026;42,5536716;2;11;3
19561;"055015C202019561";"1";"055015";"GUARDEA";"CASA VACANZE MONTEGRANARO di Matteucci Andrea";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Loc. Montegranaro,103";" ";"05025";"TR";"3473011825";" ";" ";" ";"matteucciandrea@libero.it";NA;NA;2;10;2
19564;"054013C101019564";"5";"054013";"CITTA' DI CASTELLO";"TANA DEL TASSO";"Bed & Breakfast";"Bed & Breakfast";"Voc. Gurrieri,51";"CROCE DI CASTIGLIONE";"06012";"PG";"0758578133";" ";" ";" ";"ciacciacrescia@gmail.com";12,2319048;43,4577876;1;2;1
19565;"054014C101019565";"12";"054014";"COLLAZZONE";"LUCIANO BONINI BED & BREAKFAST";"Bed & Breakfast";"Bed & Breakfast";"Strada San Mariano,31/A";" ";"06055";"PG";"3933012240";" ";" ";" ";"yuri.bonini@live.it";12,4347982;42,9036908;2;4;2
19576;"054056C201019576";"5";"054056";"UMBERTIDE";"CA DI BACCO";"Affittacamere";"Affittacamere";"LOC.ROCCA DI RASINA,303";" ";"06019";"PG";"339/1272060";" ";" ";" ";"mcdeplanu@libero.it";12,2378128;43,306292;2;8;2
19577;"054052C101019577";"12";"054052";"TODI";"CASALE LE ORME";"Bed & Breakfast";"Bed & Breakfast";"Vocabolo Osteriaccia,48";"ASPROLI";"06059";"PG";"0758853269";"3356555620";" ";"www.casaleleorme.it";"info@casaleleorme.it";12,347020713623;42,753044360757;3;6;1
19581;"054039C101019581";"9";"054039";"PERUGIA";"AL PONTE VECCHIO";"Bed & Breakfast";"Bed & Breakfast";"Via Ponte Vecchio,120";"PONTE SAN GIOVANNI";"06135";"PG";"392 7567650";"338 5401534";" ";" ";"alpontevecchiobeb@gmail.com";12,4491151;43,0915599;2;4;2
19584;"054039C202019584";"9";"054039";"PERUGIA";"LA SORA BICE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Vincenzo Maniconi,155";"PONTE FELCINO";"06134";"PG";"335480491";" ";" ";" ";"claudio.frezzini@gmail.com";12,4467809;43,1369107;1;5;2
19585;"055023C202019585";"8";"055023";"ORVIETO";"APPARTAMENTO A CASA DI GIULIO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via della Fornace,20";" ";"05018";"TR";"3482293972";" ";" ";" ";"bracciantinigiulio@gmail.com";12,09709;42,717223;1;6;1
19594;"054040C202019594";"4";"054040";"PIEGARO";"CASA MILLESTELLE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Polino Alto,25/H";" ";"06066";"PG";"0031655163017";" ";" ";" ";"piegaro@xs4all.nl";12,8444176;42,5834384;1;6;2
19598;"054040C202019598";"4";"054040";"PIEGARO";"CASA POZZA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. POLINO ALTO,25/M";" ";"06066";"PG";"0031622417390";"3801092517";" ";" ";"stephenvanuhm@hotmail.com";12,8444176;42,5834384;1;6;3
19599;"054040C202019599";"4";"054040";"PIEGARO";"CASA MAZZO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Polino Alto,25/M";" ";"06066";"PG";"0031622417390";"3801092517";" ";" ";"stephenvanuhm@hotmail.com";12,8444176;42,5834384;1;6;3
19601;"054040C202019601";"4";"054040";"PIEGARO";"CASA COLLINA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. POLINO ALTO,25/G";" ";"06066";"PG";"3936015301";" ";" ";" ";"domenico@specialumbria.com";12,8444176;42,5834384;1;6;3
19615;"054037C101019615";"4";"054037";"PANICALE";"CASETTA PASQUALINA";"Bed & Breakfast";"Bed & Breakfast";"VIA GIORDANO BRUNO,24";"TAVERNELLE";"06068";"PG";"3336186721";" ";" ";" ";"ppasqualina@libero.it";12,1458096;43,0042896;1;3;1
19616;"055029B403019616";"11";"055029";"SAN GEMINI";"OCARE";"Affittacamere";"Affittacamere";"Loc. Palombara Bassa,418";" ";"05029";"TR";"0744331419";" ";" ";" ";"an.venturi@libero.it";12,546759;42,60389;2;5;2
19617;"055029B407019617";"11";"055029";"SAN GEMINI";"OCARE B&B";"Bed & Breakfast";"Bed & Breakfast";"Loc. Palombara Bassa,418";" ";"05029";"TR";"0744331419";" ";" ";" ";"an.venturi@libero.it";12,546759;42,60389;3;7;3
19622;"055023C202019622";"8";"055023";"ORVIETO";"ORVIETO TEMPLARI SUITE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Loggia dei Mercanti,13";" ";"05018";"TR";"3290046359";"3383440495";" ";"www.bborvietotemplari.com";"fernypedik@gmail.com";12,107469;42,7181758;1;5;2
19624;"054018C101019624";"6";"054018";"FOLIGNO";"B & B LA COCCINELLA";"Bed & Breakfast";"Bed & Breakfast";"Via Dante Alighieri,3";" ";"06034";"PG";"3485105506";" ";" ";" ";" ";12,6992616;42,9629664;2;6;0
19630;"054006B403019630";"2";"054006";"CANNARA";"BELLA TRECCIA di Angelucci Walter";"Affittacamere";"Affittacamere";"Via Selvetta,44";" ";"06033";"PG";"3495647795";" ";" ";"www.affittacamerebellatreccia.it";"wangelucci@yahoo.it, bellatreccia@pec.it";12,582354;42,9919438;4;8;4
19631;"054056C202019631";"5";"054056";"UMBERTIDE";"CASA BALDELLI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA DEL BOSCO,8";" ";"06019";"PG";"338/6051678";" ";" ";" ";"gillycarey@btinternet.com";12,3274136;43,3120186;1;8;7
19635;"055013C202019635";"8";"055013";"FICULLE";"VILLA DEL NIBBIO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Orvieto,24/A";" ";"05016";"TR";"3332707289";" ";" ";"www.villadelnibbio.com";"villadelnibbio@gmail.com";12,0669842;42,8316253;1;14;4
19636;"054001A101019636";"2";"054001";"ASSISI";"HOTEL IL DUOMO";"Albergo";"3 stelle";"Via Porta Perlici,13";" ";"06081";"PG";"075812742";"3483890484";"075812742";"www.hotelilduomo.it";"info@hotelilduomo.it";12,6179209;43,0713781;14;25;14
19651;"054027B403019651";"12";"054027";"MARSCIANO";"GRM SRL";"Affittacamere";"Affittacamere";"Vocabolo Cerquelle,107";" ";"06055";"PG";"0758785123";" ";" ";"www.lecerquelle.com";"lecerquelle_grm@libero.it";12,367466;42,94664;4;9;4
19657;"054056C202019657";"5";"054056";"UMBERTIDE";"CASA MATIRA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC.ROCCA RASINA,310";" ";"06019";"PG";"07578205511";" ";" ";" ";"acordovado@gmail.com";12,2289857;43,3118356;1;12;6
19658;"054056C202019658";"5";"054056";"UMBERTIDE";"MAZZAFORTE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"FRAZ.MOLINO VITELLII,165";"MOLINO VITELLI";"06019";"PG";"3313428858";" ";" ";" ";"sally_millington@hotmail.co.uk";12,2649853;43,3159042;1;6;3
19665;"054012B407019665";"4";"054012";"CITTA' DELLA PIEVE";"CASA GAIA";"Bed & Breakfast";"Bed & Breakfast";"VIA PO' DI MEZZO,1";" ";"06062";"PG";"3470854812";" ";" ";" ";"casagaia2018@gmail.com";12,0016231;42,9516805;2;5;2
19667;"054056C202019667";"5";"054056";"UMBERTIDE";"QUARATA DI SOTTO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC.QUARATA DI SOTTO LOC.LA MITA SPEDALICCHIO,319";"SPEDALICCHIO";"06019";"PG";"3357542322";" ";" ";" ";"info@mylifeinumbria.com";12,2206418;43,2986865;1;8;2
19668;"054056C202019668";"5";"054056";"UMBERTIDE";"SAN NICOLO'";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita San Nicolo,snc";"MOLINO VITELLI";"06019";"PG";"004407979757040";" ";" ";" ";"stephenwhitethomson@gmail.com";12,3278681;43,3055726;1;8;3
19671;"055023B407019671";"8";"055023";"ORVIETO";"LA ROSA DI ORVIETO";"Bed & Breakfast";"Bed & Breakfast";"Via Adda,14";" ";"05018";"TR";"320 4072718";" ";" ";"www.orvietobedandbreakfast.com";"rosadiorvieto@gmail.com";12,0958116;42,7215689;4;10;4
19677;"054005B404019677";"10";"054005";"CAMPELLO SUL CLITUNNO";"IL CASTELLO DI CAMPELLO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Borgo Rovero di Champeaux,6-7-8";" ";"06042";"PG";"3927928592";"3290139364";" ";"www.fontidelclitunno.it";"algertkurti@me.com";12,785002;42,828248;3;13;3
19680;"054001A101019680";"2";"054001";"ASSISI";"LOCANDA GIUSTINI";"Albergo";"3 stelle";"Via E. Berlinguer,5";"SANTA MARIA DEGLI ANGELI";"06081";"PG";"0759977737";"3351385544";" ";"www.locandagiustini.com";"info@hotelcursula.com, giustini@hotelcursula.com";12,571743;43,055485;10;23;10
19687;"055009A101019687";"8";"055009";"CASTEL GIORGIO";"BORGO LA CHIARACIA RESORT & SPA";"Albergo";"5 stelle";"Localita Borgo la Chiaracia,snc";" ";"05013";"TR";"0763 627123";" ";" ";"www.borgolachiaracia.it";"info@borgolachiaracia.it";11,9563552;42,7041653;26;52;26
19688;"054039C101019688";"9";"054039";"PERUGIA";"LA DIMORA DEGLI ANGELI";"Bed & Breakfast";"Bed & Breakfast";"Strada del Rio,1";" ";"06125";"PG";"380 5043201";" ";" ";" ";"laura.narducci67@gmail.com";12,383576;43,1231077;2;3;2
19692;"054051B501019692";"10";"054051";"SPOLETO";"COLLE CORNETTO";"Agriturismo";"2 girasoli";"San Gregorio di Ocenelli,15";"OCENELLI";"06049";"PG";"3476683540";" ";" ";" ";"collecornetto@libero.it";12,6398144042505;42,7344632789565;5;13;5
19695;"055023C202019695";"8";"055023";"ORVIETO";"CASA DELLE VIGNE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Rocca Ripesena,68";"ROCCARIPESENA";"05018";"TR";"3392096796";" ";" ";" ";"pietrodubini@yahoo.it";12,0619081;42,7225409;1;4;2
19709;"054056C202019709";"5";"054056";"UMBERTIDE";"GIURATA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC.SORBELLO LA GIURATA -PREGGIO,5N";"PREGGIO";"06019";"PG";"335 5355092";" ";" ";" ";"mariagrazia.vaccherecci@gmail.com";12,3278681;43,3055726;1;9;3
19711;"054016B601019711";"7";"054016";"COSTACCIARO";"OSTELLO DEL PARCO";"Ostello della gioventu";"Ostello della gioventu'";"CORSO MAZZINI,13";" ";"06021";"PG";"3348198710";"075.9171046";" ";"www.tramontanaguide.com";"ostello@tramontanaguide.com";12,711739;43,358855;7;24;7
19717;"054038C202019717";"4";"054038";"PASSIGNANO SUL TRASIMENO";"VILLA PRIMALUCE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC. PISCHIELLO,47";"PISCHIELLO";"06065";"PG";"335253217";" ";" ";" ";"leonardo.alessandroni@gmail.com";12,1318186;43,2150644;1;8;4
19718;"054055C202019718";"4";"054055";"TUORO SUL TRASIMENO";"LA CASA DI CELESTINA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA DELLA CROCE,6";" ";"06069";"PG";"3493961437";" ";" ";" ";"m.elenaminciaroni@gmail.com";12,0717851;43,2111507;2;6;3
19719;"054056C202019719";"5";"054056";"UMBERTIDE";"CA DI BRACCO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC.MIGIANELLA,381";" ";"06019";"PG";"3334347899";" ";" ";" ";"martin@tuscanyumbria.com";12,2735096;43,2910802;1;10;3
19720;"054056C202019720";"5";"054056";"UMBERTIDE";"CASA DELLA MAESTRA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC.RASINA-VOC,PODERE BOLDRI,306";"NICCONE";"06019";"PG";"07795310650";" ";" ";" ";"valerio.lintner@gmail.com";12,7663103;43,2081276;1;8;2
19727;"054027C201019727";"12";"054027";"MARSCIANO";"LA CASACCIA di Nicoletta Biordo";"Affittacamere";"Affittacamere";"Vocabolo Monte Vibiano Nuovo,7/A";" ";"06055";"PG";"3388553093";" ";" ";" ";"la.casaccia@libero.it";12,247672;42,9634069;2;4;2
19729;"054025C202019729";"5";"054025";"LISCIANO NICCONE";"CASA DEL LUPO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VALDIROSA,4";"VAL DI ROSE";"N";"PG";"004402089771666";" ";" ";" ";"dilys@tuscanyumbria.com";12,176874;43,2385779;1;8;2
19730;"054025C202019730";"5";"054025";"LISCIANO NICCONE";"CASA DEGLI ULIVI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LISCIANO NICCONE,46";" ";"06014";"PG";"333 4347899";" ";" ";" ";"emma@tuscanyumbria.com";12,1132094;43,2362654;1;10;3
19731;"054025C202019731";"5";"054025";"LISCIANO NICCONE";"VILLA ROSCHMANN";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"FRAZ.COSPARINI,77";"COSPARINI";"06016";"PG";"004523288832";" ";" ";" ";"ros@itu.dk";12,1181147;43,2321961;1;6;4
19732;"054025C202019732";"5";"054025";"LISCIANO NICCONE";"CASTELLINO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC.CASTELLINO";" ";"06016";"PG";"00615422233019";" ";" ";" ";"tokyomary1@hotmail.com";12,1420298;43,2472265;1;6;2
19741;"054038B501019741";"4";"054038";"PASSIGNANO SUL TRASIMENO";"IL GALLUZZO";"Agriturismo";"2 girasoli";"VOC. CASE NUOVE";"CASTEL RIGONE";"06065";"PG";"335315505";" ";" ";" ";"info@locandadelgalluzzo.it";12,1341654;43,1876296;10;19;10
19742;"054040C202019742";"4";"054040";"PIEGARO";"CASA ALESSANDRO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. CERRETELLO II,112";" ";"06066";"PG";"3351253527";" ";" ";" ";"poderecerretello@libero.it";12,0847998;42,9627001;1;4;2
19743;"054040C202019743";"4";"054040";"PIEGARO";"CASA ELENA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. CERRETELLO II,112";" ";"06066";"PG";"3351253527";" ";" ";" ";"poderecerretello@libero.it";12,0847998;42,9627001;1;5;2
19744;"054040C202019744";"4";"054040";"PIEGARO";"CASA SHARON";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. CERRETELLO II,112";" ";"06066";"PG";"33512153527";" ";"0758352244";" ";"poderecerretello@libero.it";12,0847998;42,9627001;1;4;2
19747;"054040C202019747";"4";"054040";"PIEGARO";"CASALE SENTO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. CASA NOVA,13";" ";"06066";"PG";"3294056824";" ";" ";"www.tre-lupi.com";"info@tre-lupi.com";12,0847998;42,9627001;1;8;3
19748;"054040C202019748";"4";"054040";"PIEGARO";"LA CASETTA NEL BOSCO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA E. MATTEI,10";" ";"06066";"PG";"3489762215";" ";" ";" ";"vergarindr@gmail.com";12,1720364559329;42,978960468868;1;6;2
19750;"054040C202019750";"4";"054040";"PIEGARO";"MAISON UCCELLINA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Cerretello II,112";" ";"06066";"PG";"3382959503";" ";" ";" ";"frt.greentours@outlook.it";12,0847998;42,9627001;1;5;2
